link	title	description	expiration_date	price	image_link	label	id	condition
http://www.safensound.co.uk/connects2citroenctsct002steeringcontrollead-p-1133.html	Citroen CTSCT002 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Citroen Xsara 2001-2004   Citroen Picasso 2002-2005   Citroen C2 2003-2005   Citroen C3 2002-2005   Citroen C5 2001-2004   Citroen C8 2003-2005     Support   Instruction Manual   Compatible Vehicles    More Images   	2010-01-05	24.99	http://www.safensound.co.uk/catalog/images/CTSCT002.jpg	Steering Control Leads, Citreon	1133 	 new 
http://www.safensound.co.uk/connects2citroenctsct003steeringcontrollead-p-1134.html	Citroen CTSCT003 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Citroen C2 2006>    Citroen C3 2006>    Citroen C5 2005>  MkII  Citroen C8 2006>    Citroen C4 2006>     With CAN-Bus Stalk Controls Order RCT001 to retain rear parking sensors  Support   Instruction Manual   Compatible Vehicles   More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSCT003.jpg	Steering Control Leads, Citreon	1134 	 new 
http://www.safensound.co.uk/connects2chevroletctscv001steeringcontrollead-p-1136.html	Chevrolet CTSCV001 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Chevrolet Captiva2007>     Support   Instruction Manual   Compatible Vehicles    More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSCV001.jpg	Steering Control Leads, Chevrolet	1136 	 new 
http://www.safensound.co.uk/connects2fiatctsfa002steeringcontrollead-p-1137.html	Fiat CTSFA002 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Fiat Ulysse 2002>     Support   Instruction Manual   Compatible Vehicles    More Images   	2010-01-05	24.99	http://www.safensound.co.uk/catalog/images/CTSFA002.jpg	Steering Control Leads, Fiat	1137 	 new 
http://www.safensound.co.uk/connects2fiatctsfa005steeringcontrollead-p-1138.html	Fiat CTSFA005 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Fiat Bravo 2007>     Support   Instruction Manual   Compatible Vehicles    More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSFA005.jpg	Steering Control Leads, Fiat	1138 	 new 
http://www.safensound.co.uk/connects2fiatctsfa006steeringcontrollead-p-1139.html	Fiat CTSFA006 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Fiat Panda 2007>     Support   Instruction Manual   Compatible Vehicles    More Images   	2010-01-05	49.99	http://www.safensound.co.uk/catalog/images/CTSFA006.jpg	Steering Control Leads, Fiat	1139 	 new 
http://www.safensound.co.uk/connects2fordctsfo001steeringcontrollead-p-1140.html	Ford CTSFO001 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Ford Fiesta > 2002   Ford Escort > 2001   Ford Mondeo > 2003   Ford Focus > 2004   Ford Galaxy 1997-2000   Visteon (Excluding Ghia / ST models)  Support   Instruction Manual   Compatible Vehicles    More Images   	2010-01-05	24.99	http://www.safensound.co.uk/catalog/images/CTSFO001.jpg	Steering Control Leads, Ford	1140 	 new 
http://www.safensound.co.uk/connects2fordctsfo003steeringcontrollead-p-1141.html	Ford CTSFO003 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Ford Mondeo 2007>    Ford Focus 2007>    Ford S-Max2007>     Vehicles without ignition feed in vehicle loom  Support   Instruction Manual   Compatible Vehicles   More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSFO003.jpg	Steering Control Leads, Ford	1141 	 new 
http://www.safensound.co.uk/connects2hyundaictshy001steeringcontrollead-p-1142.html	Hyundai CTSHY001 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Hyundai i302007>    Support   Instruction Manual   Compatible Vehicles   More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSHY001.jpg	Steering Control Leads, Hyundai	1142 	 new 
http://www.safensound.co.uk/connects2hyundaictshy002steeringcontrollead-p-1143.html	Hyundai CTSHY002 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Hyundai Santa Fe 2006>  Non Amplified    Support   Instruction Manual   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CTSHY002.jpg	Steering Control Leads, Hyundai	1143 	 new 
http://www.safensound.co.uk/connects2hyundaictshy003steeringcontrollead-p-1144.html	Hyundai CTSHY003 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Hyundai Santa Fe 2006>  With Amplified System   Support   Instruction Manual   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CTSHY003.jpg	Steering Control Leads, Hyundai	1144 	 new 
http://www.safensound.co.uk/connects2kiactski001steeringcontrollead-p-1145.html	Kia CTSKI001 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Kia Cee'd2007>    Kia Pro Cee'd2008>    Kia Cee'd SW2007>    Support   Compatible Vehicles  More Images   	2010-01-05	29.99	http://www.safensound.co.uk/catalog/images/CTSKI001.jpg	Steering Control Leads, Kia	1145 	 new 
http://www.safensound.co.uk/connects2kiactski002steeringcontrollead-p-1146.html	Kia CTSKI002 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Kia Soul2009>    Support   Compatible Vehicles  More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSKI002.jpg	Steering Control Leads, Kia	1146 	 new 
http://www.safensound.co.uk/connects2mercedesctsmc001steeringcontrollead-p-1147.html	Mercedes CTSMC001 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mercedes A - Class 2005>  W169  Mercedes C - Class 2005>  W203  Mercedes Sprinter 2006>    Mercedes B - Class 2005>  W245    All Cars With CAN-Bus Steering Controls 40 Pin Fakra Connector Support   Instruction Manual   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CTSMC001.jpg	Steering Control Leads, Mercedes	1147 	 new 
http://www.safensound.co.uk/connects2mercedesctsmc002steeringcontrollead-p-1148.html	Mercedes CTSMC002 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mercedes A - Class > 2005 W169  Mercedes C - Class > 2005 W203  Mercedes Sprinter > 2006   Mercedes B - Class > 2005 W245    All Cars With CAN-Bus Steering Controls ISO Connector Support   Instruction Manual   Compatible Vehicles   More Images   	2010-01-05	44.99	http://www.safensound.co.uk/catalog/images/CTSMC002.jpg	Steering Control Leads, Mercedes	1148 	 new 
http://www.safensound.co.uk/connects2mercedesctsmc003steeringcontrollead-p-1149.html	Mercedes CTSMC003 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mercedes A - Class W169 > 2005  Mercedes C - Class W203 > 2005  Mercedes Sprinter> 2006  Mercedes B - Class W245 > 2005     All Cars With CAN-Bus Steering Controls Mini-ISO Connector  Support   Instruction Manual   Compatible Vehicles  More Images   	2010-01-05	44.99	http://www.safensound.co.uk/catalog/images/CTSMC003.jpg	Steering Control Leads, Mercedes	1149 	 new 
http://www.safensound.co.uk/connects2mazdactsmz001steeringcontrollead-p-1150.html	Mazda CTSMZ001 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mazda 6 2007>  Bose Amplified    Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CTSMZ001.jpg	Steering Control Leads, Mazda	1150 	 new 
http://www.safensound.co.uk/connects2mazdactsmz002steeringcontrollead-p-1151.html	Mazda CTSMZ002 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mazda 2 2007>     Support   Compatible Vehicles  More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSMZ002.jpg	Steering Control Leads, Mazda	1151 	 new 
http://www.safensound.co.uk/connects2mazdactsmz003steeringcontrollead-p-1152.html	Mazda CTSMZ003 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mazda 6 2008>  Non Amplified    Support   Compatible Vehicles  More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSMZ003.jpg	Steering Control Leads, Mazda	1152 	 new 
http://www.safensound.co.uk/connects2mazdactsmz004steeringcontrollead-p-1153.html	Mazda CTSMZ004 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mazda 3	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSMZ004.jpg	Steering Control Leads, Mazda	1153 	 new 
http://www.safensound.co.uk/connects2mazdactsmz005steeringcontrollead-p-1154.html	Mazda CTSMZ005 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mazda 3 2009>  Amplified System  Mazda MX-5 2009>  Amplified System    Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CTSMZ005.jpg	Steering Control Leads, Mazda	1154 	 new 
http://www.safensound.co.uk/connects2mazdactsmz006steeringcontrollead-p-1155.html	Mazda CTSMZ006 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mazda 3 2009>  Non Amp  Mazda MX-5 2009>  Non Amp    Support   Compatible Vehicles  More Images   	2010-01-05	34.99	http://www.safensound.co.uk/catalog/images/CTSMZ006.jpg	Steering Control Leads, Mazda	1155 	 new 
http://www.safensound.co.uk/connects2mazdactsmz007steeringcontrollead-p-1156.html	Mazda CTSMZ007 Steering Control Lead	 <b>Free UK Mainland Delivery</b>   This Connects2 steering control adapter makes it possible to update your existing factory head unit to a new model whilst still retaining use of your stalk / steering wheel audio controls.    Connecting to the original radio connector and plugging in to the back of the new head unit is simple to fit without the need to cut any wires.   In order to use this product, you will also need a Connects2 harness interface lead that connects to your aftermarket ALPINE, BLAUPUNKT, CLARION, JVC, KENWOOD, PANASONIC, PIONEER or SONY stereo. You will receive this FREE of charge with your order.   PLEASE CHECK THAT YOUR RADIO AFTERMARKET RADIO HAS A REMOTE JOYSTICK INPUT.   Please Note:    Although every effort is made to provide as much information as possible some vehicles will be caught in changeover years and may use a different type of lead. If you find that the lead we have sent is the wrong type due to changeover years we will send you the other type free of charge as soon as we receive the original back.   If you have any questions please call our customer serveice on 020 8288 0181 or use our email contact page.   Vehicles   Suitable For:    Mazda CX-72008>  Amplified System    Support   Compatible Vehicles  More Images   	2010-01-05	39.99	http://www.safensound.co.uk/catalog/images/CTSMZ007.jpg	Steering Control Leads, Mazda	1156 	 new 
