id	title	price	brand	mpn	product_type	link	image_link	condition	description
1001	Toyota Fascia Trim Plate CT24TY20	36.52	Connects2	CT24TY20	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotafasciatrimplatect24ty20-p-1001.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24TY20.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.       Vehicles Suitable For: Toyota Corolla 2009&gt;     Support Compatible Vehicles     More Images
1002	Toyota Fascia Trim Plate CT24TY21	36.52	Connects2	CT24TY21	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotafasciatrimplatect24ty21-p-1002.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24TY21.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.       Vehicles Suitable For: Toyota Corolla 2009&gt;     Support Compatible Vehicles     More Images
1003	Toyota Fascia Trim Plate CT24TY22	52.16	Connects2	CT24TY22	Fascia Plates Toyota	http://www.safensound.co.uk/connects2toyotafasciatrimplatect24ty22-p-1003.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24TY22.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.       Vehicles Suitable For: Toyota Yaris 2007&gt; Silver     Support Compatible Vehicles     More Images
1004	Volvo Fascia Trim Plate CT24VL01	8.34	Connects2	CT24VL01	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvofasciatrimplatect24vl01-p-1004.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VL01.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Volvo 740 1984 &gt; Volvo 760 1984 - 1990 Volvo 940 1990 - 1996 Volvo 960 1990 - 1996      Support Compatible Vehicles     More Images
1005	Volvo Fascia Trim Plate CT24VL02	14.08	Connects2	CT24VL02	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvofasciatrimplatect24vl02-p-1005.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VL02.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Volvo S60 2001 &gt; Volvo V70 2000 - 2004     Support Compatible Vehicles     More Images
1006	Volvo Fascia Trim Plate CT24VL03	15.64	Connects2	CT24VL03	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvofasciatrimplatect24vl03-p-1006.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VL03.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Volvo S80 1998 - 2004     Support Compatible Vehicles     More Images
1007	Volvo Fascia Trim Plate CT24VL04	14.08	Connects2	CT24VL04	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvofasciatrimplatect24vl04-p-1007.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VL04.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Volvo XC90 2002 &gt;     Support Compatible Vehicles     More Images
1008	Volvo Fascia Trim Plate CT24VL05	15.60	Connects2	CT24VL05	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvofasciatrimplatect24vl05-p-1008.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VL05.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Volvo S60 2004 &gt; Volvo V70 2004 &gt;       Support Compatible Vehicles     More Images
1009	Volvo Fascia Trim Plate CT24VL07	15.64	Connects2	CT24VL07	Fascia Plates Volvo	http://www.safensound.co.uk/connects2volvofasciatrimplatect24vl07-p-1009.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VL07.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Volvo S60 2004&gt; Black Volvo V70 2004&gt; Black Volvo XC70 2004&gt; Black       Support Compatible Vehicles     More Images
1010	Volkswagen Fascia Trim Plate CT24VW01	8.34	Connects2	CT24VW01	Fascia Plates Volkswagen	http://www.safensound.co.uk/connects2volkswagenfasciatrimplatect24vw01-p-1010.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VW01.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: VW Golf 1983 - 1991 MKII VW Jetta 1986 - 2001        Support Compatible Vehicles     More Images
1011	CT24VW01 Volkswagen Beetle Facia Plate	10.38	Connects2	CT24VW02	Fascia Plates Volkswagen	http://www.safensound.co.uk/connects2ct24vw01volkswagenbeetlefaciaplate-p-1011.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VW02-.jpg	new	Description Suitable For: Volkswagon Beetle 1998&gt; This Connects2 facia Plate will allow an aftermarket fitment of an Alpine, Clarion, Kenwood, Pioneer or Single Din radio of your choice while keeping a good quality OEM finish. In some cases you may also need a different wiring connection, Steering control lead or an aerial adapter, which are all available in our listings. If you have any questions or need assistance please call us on 0208 2880181 or email us at info@safensound.co.uk     Features Colour of Facia: black     Support      More Images Whilst we endeavour to supply you with the correct fascia for your vehicle, we have no doubt there will be some vehicles caught in change over years, so we thought it would be useful to include various images of the interiors to assist you in choosing the correct parts. So the only choice you have to make is whether this looks like your interior!
1012	CT24VW03 Volkswagen Golf Passat Touran Facia Plate	10.43	Connects2	CT24VW03	Fascia Plates Volkswagen	http://www.safensound.co.uk/connects2ct24vw03volkswagengolfpassattouranfaciaplate-p-1012.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VW03-.jpg	new	Description Suitable For: VW Passat 2004 &gt; VW Golf 2003 &gt; Mk5 VW Touran 2002 &gt; This Connects2 facia Plate will allow an aftermarket fitment of an Alpine, Clarion, Kenwood, Pioneer or Single Din radio of your choice while keeping a good quality OEM finish. In some cases you may also need a different wiring connection, Steering control lead or an aerial adapter, which are all available in our listings. If you have any questions or need assistance please call us on 0208 2880181 or email us at info@safensound.co.uk     Features Colour of Facia: black     Support      More Images Whilst we endeavour to supply you with the correct fascia for your vehicle, we have no doubt there will be some vehicles caught in change over years, so we thought it would be useful to include various images of the interiors to assist you in choosing the correct parts. So the only choice you have to make is whether this looks like your interior!
1014	CT24VW05 Volkswagen Touareg Facia Plate	14.50	Connects2	CT24VW05	Fascia Plates Volkswagen	http://www.safensound.co.uk/connects2ct24vw05volkswagentouaregfaciaplate-p-1014.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VW05-.jpg	new	Description Suitable For: Volkswagon Touareg 2003&gt; This Connects2 facia Plate will allow an aftermarket fitment of an Alpine, Clarion, Kenwood, Pioneer or Single Din radio of your choice while keeping a good quality OEM finish. In some cases you may also need a different wiring connection, Steering control lead or an aerial adapter, which are all available in our listings. If you have any questions or need assistance please call us on 0208 2880181 or email us at info@safensound.co.uk     Features Colour of Facia: black     Support      More Images Whilst we endeavour to supply you with the correct fascia for your vehicle, we have no doubt there will be some vehicles caught in change over years, so we thought it would be useful to include various images of the interiors to assist you in choosing the correct parts. So the only choice you have to make is whether this looks like your interior!
1017	Volkswagen Fascia Trim Plate CT24VW09	41.72	Connects2	CT24VW09	Fascia Plates Volkswagen	http://www.safensound.co.uk/connects2volkswagenfasciatrimplatect24vw09-p-1017.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VW09.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: VW Passat 2005&gt; VW Golf 2004&gt; VW Touran 2005&gt; VW EOS2008&gt;           Support Compatible Vehicles     More Images
1018	Volkswagen Fascia Trim Plate CT24VW10	20.86	Connects2	CT24VW10	Fascia Plates Volkswagen	http://www.safensound.co.uk/connects2volkswagenfasciatrimplatect24vw10-p-1018.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VW10.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Volkswagen Crafter All Models 2006&gt;      Support Compatible Vehicles     More Images
1019	Vauxhall Fascia Trim Plate CT24VX01	11.36	Connects2	CT24VX01	Car Install Wizard Vauxhall Agila 00>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx01-p-1019.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX01.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Astra 2001 &gt; Vauxhall Agila 2000 &gt; Opel Agila 2000 &gt; Vauxhall Corsa 2000 &gt; Suzuki Ignis 2004&gt; Suzuki Wagon R 2000 - 2008 Vauxhall Meriva 2003 &gt; Opel Astra 2001 &gt; Opel Corsa 2000 &gt; Opel Meriva 2003 &gt; HoldenCombo XC Model HoldenBarina2004 - 2005 XC Model       Support Compatible Vehicles     More Images
1020	Vauxhall Fascia Trim Plate CT24VX02	11.36	Connects2	CT24VX02	Car Install Wizard Vauxhall Agila 00>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx02-p-1020.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX02.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Astra 2001 &gt; Vauxhall Agila 2000 &gt; Opel Agila 2000 &gt; Vauxhall Corsa 2000 &gt; Vauxhall Meriva 2003 &gt; Opel Astra 2001 &gt; Opel Corsa 2000 &gt; Opel Meriva 2003 &gt;        Support Compatible Vehicles     More Images
1021	Vauxhall Fascia Trim Plate CT24VX03	11.36	Connects2	CT24VX03	Car Install Wizard Vauxhall Agila 00>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx03-p-1021.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX03.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Astra 2001 &gt; Vauxhall Agila 2000 &gt; Opel Agila 2000 &gt; Vauxhall Corsa 2000 &gt; Vauxhall Meriva 2003 &gt; Opel Astra 2001 &gt; Opel Corsa 2000 &gt; Opel Meriva 2003 &gt;      Support Compatible Vehicles     More Images
1022	Vauxhall Fascia Trim Plate CT24VX04	12.41	Connects2	CT24VX04	Car Install Wizard Vauxhall Astra 04>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx04-p-1022.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX04.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Astra 2004 &gt; H Opel Astra 2004 &gt; H       Support Compatible Vehicles     More Images
1023	Vauxhall Fascia Trim Plate CT24VX05	12.41	Connects2	CT24VX05	Car Install Wizard Vauxhall Astra 04>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx05-p-1023.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX05.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Astra 2004 &gt; H Opel Astra 2004 &gt; H      Support Compatible Vehicles     More Images
1024	Vauxhall Fascia Trim Plate CT24VX06	12.41	Connects2	CT24VX06	Car Install Wizard Vauxhall Astra 04>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx06-p-1024.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX06.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Astra 2004 &gt; H Opel Astra 2004 &gt; H       Support Compatible Vehicles     More Images
1025	Vauxhall Fascia Trim Plate CT24VX07	12.41	Connects2	CT24VX07	Car Install Wizard Vauxhall Signum 04>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx07-p-1025.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX07.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Signum 2003 &gt; Opel Signum 2003 &gt;         Support Compatible Vehicles     More Images
1026	Vauxhall Fascia Trim Plate CT24VX08	12.41	Connects2	Ct24VX08	Car Install Wizard Vauxhall Signum 04>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx08-p-1026.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX08.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Vectra 2003 &gt; C Vauxhall Signum 2003 &gt; Opel Vectra 2003 &gt; C Opel Signum 2003 &gt;          Support Compatible Vehicles     More Images
1027	Vauxhall Fascia Trim Plate CT24VX09	12.41	Connects2	CT24VX09	Car Install Wizard Vauxhall Signum 04>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx09-p-1027.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX09.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Vectra 2003 &gt; C Vauxhall Signum 2003 &gt; - Opel Vectra 2003 &gt; C Opel Signum 2003 &gt; -           Support Compatible Vehicles     More Images
1028	Vauxhall Fascia Trim Plate CT24VX10	12.41	Connects2	CT24VX10	Car Install Wizard Vauxhall Signum 04>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx10-p-1028.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX10.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Vectra 2003 &gt; C Vauxhall Signum 2003 &gt; Opel Vectra 2003 &gt; C Opel Signum 2003 &gt;     Support Compatible Vehicles     More Images
1029	Vauxhall Fascia Trim Plate CT24VX11	15.54	Connects2	CT24VX11	Car Install Wizard Vauxhall Zafira 05>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx11-p-1029.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX11.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Zafira 2005 &gt; Opel Zafira 2005 &gt;       Support Compatible Vehicles     More Images
1030	Vauxhall Fascia Trim Plate CT24VX12	15.54	Connects2	CT24VX12	Car Install Wizard Vauxhall Zafira 05>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx12-p-1030.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX12.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Zafira 2005 &gt; Opel Zafira 2005 &gt;     Support Compatible Vehicles     More Images
1031	Vauxhall Fascia Trim Plate CT24VX13	20.86	Connects2	CT24VX13	Car Install Wizard Vauxhall Corsa D 08>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx13-p-1031.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX13.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Corsa 2006&gt; Satinstone (Beige)      Support Compatible Vehicles     More Images
1032	Vauxhall Fascia Trim Plate CT24VX14	20.86	Connects2	CT24VX14	Car Install Wizard Vauxhall Corsa D 08>	http://www.safensound.co.uk/connects2vauxhallfasciatrimplatect24vx14-p-1032.html?utm_campaign=google-simple&amp;utm_medium=product_search&amp;utm_source=google-simple	http://www.safensound.co.uk/catalog/images/CT24VX14.jpg	new	Description When replacing your factory fit radio with an aftermarket unit such as a Sony, Pioneer etc... You will probably require one of our specialist fascias as the dash aperture will be a different size or shape. You may also need a different wiring connection and this is available in a kit form with a fascia from our listing under the category Full Fitting Kits. All the products we sell are from either Connects2, Autoleads or Celsus and of course are good quality and brand new. Whilst we endeavour to supply you with the correct fascia with the descriptions we have no doubt there will be some vehicles caught in change over years so it would be useful when purchasing to match the picture with the type of fascia for your vehicle prior to purchasing.      Vehicles Suitable For: Vauxhall Corsa 2006&gt; Chrome Metallic     Support Compatible Vehicles     More Images
